datetime,0to15,15to30,30to45,45to60,average,production,temperture,wind_velocity,humidity,rainfall,weather_cost,day,productivity,night/day_pay
2021-03-14 23:00:00,118,113,106,90,107,0,9.1,0.9,82,0.0,167.2,7,0.0,1.5
2021-03-15 00:00:00,83,77,72,72,76,0,8.4,1.7,84,0.0,167.2,1,0.0,1.5
2021-03-15 01:00:00,100,110,115,116,110,0,8.1,1.2,85,0.0,167.2,1,0.0,1.5
2021-03-15 02:00:00,114,117,121,117,117,0,7.8,0.9,85,0.0,167.2,1,0.0,1.5
2021-03-15 03:00:00,104,119,117,123,116,0,7.6,1.6,86,0.0,167.2,1,0.0,1.5
2021-03-15 04:00:00,122,111,100,106,110,0,7.1,1.9,88,0.0,167.2,1,0.0,1.5
2021-03-15 05:00:00,94,87,96,112,97,0,5.8,0.7,92,0.0,167.2,1,0.0,1.5
2021-03-15 06:00:00,121,118,117,117,118,0,6.0,0.3,91,0.0,167.2,1,0.0,1.5
2021-03-15 07:00:00,116,119,144,150,132,0,6.1,0.3,95,0.0,167.2,1,0.0,1.5
2021-03-15 08:00:00,176,196,198,181,188,1007,8.0,0.1,90,0.0,167.2,1,1.340878828,1.5
2021-03-15 09:00:00,184,195,176,188,186,1074,11.0,0.5,76,0.0,167.2,1,1.445491252,1.0
2021-03-15 10:00:00,138,174,181,164,164,686,13.6,1.8,64,0.0,167.2,1,1.04414003,1.0
2021-03-15 11:00:00,162,180,167,184,173,1661,16.0,3.2,51,0.0,167.2,1,2.396825397,1.0
2021-03-15 12:00:00,128,105,92,122,112,5207,16.6,4.2,43,0.0,167.2,1,11.64876957,1.0
2021-03-15 13:00:00,168,177,170,170,171,1059,17.0,4.6,33,0.0,167.2,1,1.545985401,1.0
2021-03-15 14:00:00,182,181,173,172,177,635,17.6,3.6,34,0.0,167.2,1,0.896892655,1.0
2021-03-15 15:00:00,137,168,171,176,163,564,17.6,3.5,34,0.0,167.2,1,0.865030675,1.0
2021-03-15 16:00:00,166,172,181,160,170,1163,17.2,4.0,31,0.0,167.2,1,1.71281296,1.0
2021-03-15 17:00:00,118,108,149,159,134,387,17.1,3.8,40,0.0,167.2,1,0.724719101,1.0
2021-03-15 18:00:00,161,161,153,170,161,1401,15.5,3.5,48,0.0,167.2,1,2.172093023,1.5
2021-03-15 19:00:00,162,159,154,147,156,1123,14.4,3.3,59,0.0,167.2,1,1.805466238,1.5
2021-03-15 20:00:00,133,131,127,120,128,13,13.8,2.1,63,0.0,167.2,1,0.025440313,1.5
2021-03-15 21:00:00,124,131,129,124,127,19,13.8,3.5,65,0.0,167.2,1,0.037401575,1.5
2021-03-15 22:00:00,108,111,116,123,115,336,13.9,1.5,69,0.0,167.2,1,0.733624454,1.5
2021-03-15 23:00:00,116,120,110,85,108,38,14.0,2.9,73,0.0,167.2,1,0.088167053,1.5
2021-03-16 00:00:00,76,73,71,72,73,42,14.1,2.3,76,0.0,167.2,2,0.143835616,1.5
2021-03-16 01:00:00,100,115,120,109,111,570,14.3,1.7,78,0.0,167.2,2,1.283783784,1.5
2021-03-16 02:00:00,106,117,116,117,114,472,14.5,2.1,80,0.0,167.2,2,1.035087719,1.5
2021-03-16 03:00:00,106,113,114,113,112,243,13.7,1.7,91,0.0,167.2,2,0.544843049,1.5
2021-03-16 04:00:00,118,115,113,102,112,246,13.2,1.1,98,0.1,167.2,2,0.549107143,1.5
2021-03-16 05:00:00,79,75,102,111,92,904,13.2,0.9,98,0.4,167.2,2,2.463215259,1.5
2021-03-16 06:00:00,114,119,121,105,115,53,12.9,1.5,98,0.5,167.2,2,0.11546841,1.5
2021-03-16 07:00:00,96,116,148,161,130,546,12.8,2.4,98,0.5,167.2,2,1.047984645,1.5
2021-03-16 08:00:00,170,185,180,173,177,931,13.4,1.5,98,0.5,167.2,2,1.314971751,1.5
2021-03-16 09:00:00,171,168,187,192,180,818,16.5,1.6,73,0.5,167.2,2,1.139275766,1.0
2021-03-16 10:00:00,150,179,193,190,178,951,17.4,3.5,59,0.5,167.2,2,1.335674157,1.0
2021-03-16 11:00:00,186,172,175,170,176,1316,19.0,2.6,47,0.5,167.2,2,1.87197724,1.0
2021-03-16 12:00:00,120,104,95,116,109,1512,20.1,3.1,35,0.5,167.2,2,3.475862069,1.0
2021-03-16 13:00:00,158,175,172,171,169,1250,20.3,3.7,25,0.5,167.2,2,1.849112426,1.0
2021-03-16 14:00:00,167,169,172,174,171,891,21.1,2.8,20,0.5,167.2,2,1.306451613,1.0
2021-03-16 15:00:00,138,177,180,157,163,1848,21.2,4.1,9,0.5,167.2,2,2.834355828,1.0
2021-03-16 16:00:00,165,171,177,160,168,1117,21.0,3.4,8,0.5,167.2,2,1.659732541,1.0
2021-03-16 17:00:00,133,139,166,177,154,486,20.7,2.0,9,0.5,167.2,2,0.790243902,1.0
2021-03-16 18:00:00,177,169,163,162,168,2767,18.8,1.8,11,0.5,167.2,2,4.123695976,1.5
2021-03-16 19:00:00,152,145,142,117,139,2234,13.5,2.5,67,0.5,167.2,2,4.017985612,1.5
2021-03-16 20:00:00,108,112,120,115,114,61,11.3,2.8,80,0.5,167.2,2,0.134065934,1.5
2021-03-16 21:00:00,110,120,117,123,118,12,10.7,1.8,81,0.5,167.2,2,0.025531915,1.5
2021-03-16 22:00:00,102,102,99,107,103,15,9.8,1.9,83,0.5,167.2,2,0.036585366,1.5
2021-03-16 23:00:00,107,119,111,85,106,156,9.2,1.5,86,0.5,167.2,2,0.369668246,1.5
2021-03-17 00:00:00,72,72,72,71,72,96,8.7,1.1,88,0.5,167.2,3,0.334494774,1.5
2021-03-17 01:00:00,96,104,108,118,107,162,8.1,1.7,88,0.0,167.2,3,0.38028169,1.5
2021-03-17 02:00:00,115,117,107,110,112,116,8.0,2.3,85,0.0,167.2,3,0.258351893,1.5
2021-03-17 03:00:00,112,118,120,115,116,213,7.8,2.7,86,0.0,167.2,3,0.458064516,1.5
2021-03-17 04:00:00,111,110,114,115,113,118,7.4,1.8,86,0.0,167.2,3,0.262222222,1.5
2021-03-17 05:00:00,98,83,96,112,97,9,6.9,2.1,89,0.0,167.2,3,0.023136247,1.5
2021-03-17 06:00:00,118,116,126,122,121,567,6.6,1.8,92,0.0,167.2,3,1.176348548,1.5
2021-03-17 07:00:00,120,124,162,158,141,334,5.7,1.2,96,0.0,167.2,3,0.592198582,1.5
2021-03-17 08:00:00,178,193,197,193,190,258,8.1,1.4,91,0.0,167.2,3,0.339027595,1.5
2021-03-17 09:00:00,188,180,173,179,180,561,10.5,1.1,77,0.0,167.2,3,0.779166667,1.0
2021-03-17 10:00:00,142,170,177,175,166,512,12.2,1.7,63,0.0,167.2,3,0.771084337,1.0
2021-03-17 11:00:00,188,190,177,177,183,1685,13.2,3.0,57,0.0,167.2,3,2.301912568,1.0
2021-03-17 12:00:00,116,88,85,123,103,0,13.3,3.3,57,0.0,167.2,3,0.0,1.0
2021-03-17 13:00:00,169,188,192,182,183,1088,13.6,3.7,56,0.0,167.2,3,1.488372093,1.0
2021-03-17 14:00:00,171,179,176,189,179,636,13.1,4.4,58,0.0,167.2,3,0.88951049,1.0
2021-03-17 15:00:00,147,179,179,174,170,4218,13.1,4.1,62,0.0,167.2,3,6.212076583,1.0
2021-03-17 16:00:00,166,164,170,174,169,1929,12.3,4.1,63,0.0,167.2,3,2.862017804,1.0
2021-03-17 17:00:00,132,118,144,158,138,970,11.5,3.2,65,0.0,167.2,3,1.757246377,1.0
2021-03-17 18:00:00,171,166,177,167,170,1414,10.9,2.4,68,0.0,167.2,3,2.076358297,1.5
2021-03-17 19:00:00,160,160,169,147,159,516,10.4,1.9,70,0.0,167.2,3,0.811320755,1.5
2021-03-17 20:00:00,133,143,143,135,139,81,10.1,1.6,73,0.0,167.2,3,0.146209386,1.5
2021-03-17 21:00:00,125,134,125,123,127,159,9.3,1.0,75,0.0,167.2,3,0.313609467,1.5
2021-03-17 22:00:00,119,128,126,127,125,93,9.5,1.5,75,0.0,167.2,3,0.186,1.5
2021-03-17 23:00:00,125,120,105,94,111,72,9.1,0.8,75,0.0,167.2,3,0.162162162,1.5
2021-03-18 00:00:00,90,82,75,73,80,160,8.7,1.4,76,0.0,167.2,4,0.5,1.5
2021-03-18 01:00:00,98,117,117,115,112,108,7.7,1.2,83,0.0,167.2,4,0.241610738,1.5
2021-03-18 02:00:00,117,121,117,105,115,260,7.9,2.3,82,0.0,167.2,4,0.565217391,1.5
2021-03-18 03:00:00,101,118,126,111,114,128,6.8,1.4,87,0.0,167.2,4,0.280701754,1.5
2021-03-18 04:00:00,104,110,117,115,112,22,6.9,1.6,88,0.0,167.2,4,0.049327354,1.5
2021-03-18 05:00:00,96,90,100,120,102,335,5.8,1.2,88,0.0,167.2,4,0.825123153,1.5
2021-03-18 06:00:00,123,122,123,114,121,244,5.5,0.8,94,0.0,167.2,4,0.506224066,1.5
2021-03-18 07:00:00,112,125,138,157,133,453,6.3,1.3,94,0.0,167.2,4,0.851503759,1.5
2021-03-18 08:00:00,166,153,150,177,162,309,7.7,1.5,87,0.0,167.2,4,0.478328173,1.5
2021-03-18 09:00:00,168,162,166,186,171,2626,10.0,1.2,79,0.0,167.2,4,3.850439883,1.0
2021-03-18 10:00:00,156,179,168,156,165,597,12.6,2.2,66,0.0,167.2,4,0.905918058,1.0
2021-03-18 11:00:00,165,185,182,177,177,644,12.7,4.4,57,0.0,167.2,4,0.90832158,1.0
2021-03-18 12:00:00,104,88,90,124,102,203,13.2,3.9,60,0.0,167.2,4,0.5,1.0
2021-03-18 13:00:00,170,180,176,171,174,3045,13.0,4.1,59,0.0,167.2,4,4.368723099,1.0
2021-03-18 14:00:00,170,166,153,165,164,1120,13.6,3.7,59,0.0,167.2,4,1.712538226,1.0
2021-03-18 15:00:00,130,170,168,154,156,225,12.6,4.7,61,0.0,167.2,4,0.361736334,1.0
2021-03-18 16:00:00,156,161,174,156,162,1290,12.1,4.3,64,0.0,167.2,4,1.99381762,1.0
2021-03-18 17:00:00,140,133,153,164,148,224,11.5,3.9,66,0.0,167.2,4,0.379661017,1.0
2021-03-18 18:00:00,154,146,150,151,150,2472,10.9,2.5,68,0.0,167.2,4,4.113144759,1.5
2021-03-18 19:00:00,139,138,142,131,138,932,10.1,2.5,71,0.0,167.2,4,1.694545455,1.5
2021-03-18 20:00:00,119,124,114,112,117,0,9.8,2.1,73,0.0,167.2,4,0.0,1.5
2021-03-18 21:00:00,108,115,110,121,114,431,9.8,2.0,74,0.0,167.2,4,0.949339207,1.5
2021-03-18 22:00:00,117,115,116,108,114,104,9.8,2.6,73,0.0,167.2,4,0.228070175,1.5
2021-03-18 23:00:00,116,120,109,80,106,7,9.7,1.8,73,0.0,167.2,4,0.016470588,1.5
2021-03-19 00:00:00,22,22,26,26,24,0,9.8,2.4,72,0.0,167.2,5,0.0,1.5
2021-03-19 01:00:00,21,21,21,22,21,0,9.3,1.4,73,0.0,167.2,5,0.0,1.5
2021-03-19 02:00:00,21,21,21,22,21,0,9.5,2.0,73,0.0,167.2,5,0.0,1.5
2021-03-19 03:00:00,22,22,22,24,23,0,9.4,2.2,73,0.0,167.2,5,0.0,1.5
2021-03-19 04:00:00,26,24,22,21,23,0,9.7,2.4,71,0.0,167.2,5,0.0,1.5
2021-03-19 05:00:00,21,21,21,22,21,0,9.8,1.6,70,0.0,167.2,5,0.0,1.5
2021-03-19 06:00:00,22,21,21,21,21,0,10.0,1.2,70,0.0,167.2,5,0.0,1.5
2021-03-19 07:00:00,21,26,26,22,24,0,10.4,2.2,68,0.0,167.2,5,0.0,1.5
2021-03-19 08:00:00,21,21,21,21,21,0,10.8,3.2,69,0.0,167.2,5,0.0,1.5
2021-03-19 09:00:00,21,21,21,21,21,0,11.5,2.7,66,0.0,167.2,5,0.0,1.0
2021-03-19 10:00:00,21,21,22,26,23,0,13.3,4.3,57,0.0,167.2,5,0.0,1.0
2021-03-19 11:00:00,25,21,21,21,22,0,13.6,4.6,57,0.0,167.2,5,0.0,1.0
2021-03-19 12:00:00,21,21,21,21,21,0,12.5,4.7,67,0.0,167.2,5,0.0,1.0
2021-03-19 13:00:00,21,21,21,21,21,0,12.5,4.6,64,0.0,167.2,5,0.0,1.0
2021-03-19 14:00:00,24,25,21,21,23,0,12.8,4.5,65,0.0,167.2,5,0.0,1.0
2021-03-19 15:00:00,21,21,21,21,21,0,12.9,3.5,63,0.0,167.2,5,0.0,1.0
2021-03-19 16:00:00,21,21,21,21,21,0,12.1,3.7,63,0.0,167.2,5,0.0,1.0
2021-03-19 17:00:00,24,26,22,21,23,0,11.8,2.9,64,0.0,167.2,5,0.0,1.0
2021-03-19 18:00:00,21,21,21,21,21,0,11.0,3.2,69,0.0,167.2,5,0.0,1.5
2021-03-19 19:00:00,21,21,21,21,21,0,10.5,2.2,70,0.0,167.2,5,0.0,1.5
2021-03-19 20:00:00,22,26,24,21,23,0,10.1,2.1,71,0.0,167.2,5,0.0,1.5
2021-03-19 21:00:00,21,21,21,22,21,0,10.1,2.5,71,0.0,167.2,5,0.0,1.5
2021-03-19 22:00:00,21,21,21,21,21,0,10.2,1.8,72,0.0,167.2,5,0.0,1.5
2021-03-19 23:00:00,21,24,26,25,24,0,10.1,1.7,74,0.0,167.2,5,0.0,1.5
2021-03-20 00:00:00,63,63,64,63,63,24,10.1,1.8,76,0.0,167.2,6,0.09486166,1.5
2021-03-20 01:00:00,96,93,116,113,105,108,10.1,1.4,73,0.0,167.2,6,0.258373206,1.5
2021-03-20 02:00:00,106,96,106,107,104,0,10.1,1.9,76,0.0,167.2,6,0.0,1.5
2021-03-20 03:00:00,92,110,110,109,105,192,10.3,2.0,77,0.0,167.2,6,0.456057007,1.5
2021-03-20 04:00:00,108,105,106,108,107,24,10.5,1.2,78,0.0,167.2,6,0.056206089,1.5
2021-03-20 05:00:00,89,83,99,98,92,56,10.3,2.1,80,0.0,167.2,6,0.151761518,1.5
2021-03-20 06:00:00,102,111,110,103,107,220,9.2,2.0,93,0.9,167.2,6,0.516431925,1.5
2021-03-20 07:00:00,92,75,48,29,61,673,9.2,0.9,98,1.6,167.2,6,2.758196721,1.5
2021-03-20 08:00:00,27,25,22,22,24,0,9.5,1.5,98,1.8,167.2,6,0.0,1.5
2021-03-20 09:00:00,22,22,22,22,22,0,9.6,2.1,98,1.9,167.2,6,0.0,1.0
2021-03-20 10:00:00,22,22,22,22,22,0,9.7,2.4,98,2.1,167.2,6,0.0,1.0
2021-03-20 11:00:00,22,23,28,27,25,0,10.1,0.8,98,2.4,167.2,6,0.0,1.0
2021-03-20 12:00:00,22,23,22,22,22,0,10.4,1.6,98,3.1,167.2,6,0.0,1.0
2021-03-20 13:00:00,22,23,22,22,22,0,10.7,1.6,98,3.6,167.2,6,0.0,1.0
2021-03-20 14:00:00,22,23,22,23,23,0,11.1,2.1,98,3.8,167.2,6,0.0,1.0
2021-03-20 15:00:00,28,26,23,22,25,0,11.2,2.5,98,3.9,167.2,6,0.0,1.0
2021-03-20 16:00:00,23,23,22,23,23,0,11.7,3.2,98,4.1,167.2,6,0.0,1.0
2021-03-20 17:00:00,22,22,22,23,22,0,11.0,3.3,98,4.1,167.2,6,0.0,1.0
2021-03-20 18:00:00,22,23,27,27,25,0,11.0,2.5,98,4.1,167.2,6,0.0,1.5
2021-03-20 19:00:00,22,22,22,22,22,0,10.9,1.8,98,4.1,167.2,6,0.0,1.5
2021-03-20 20:00:00,22,22,22,22,22,0,10.7,2.4,95,4.1,167.2,6,0.0,1.5
2021-03-20 21:00:00,23,22,22,27,24,0,10.7,2.7,93,4.1,167.2,6,0.0,1.5
2021-03-20 22:00:00,26,22,22,22,23,0,10.5,3.2,94,4.1,167.2,6,0.0,1.5
2021-03-20 23:00:00,22,22,22,22,22,0,10.4,2.5,95,4.1,167.2,6,0.0,1.5
2021-03-21 00:00:00,23,22,23,25,23,0,10.3,1.4,93,4.1,167.2,7,0.0,1.5
2021-03-21 01:00:00,28,23,22,22,24,0,9.5,1.7,98,0.4,167.2,7,0.0,1.5
2021-03-21 02:00:00,23,22,22,22,22,0,9.7,0.8,98,0.4,167.2,7,0.0,1.5
2021-03-21 03:00:00,23,22,23,22,23,0,9.5,1.1,98,0.4,167.2,7,0.0,1.5
2021-03-21 04:00:00,24,27,24,23,25,0,9.4,2.2,92,0.4,167.2,7,0.0,1.5
2021-03-21 05:00:00,23,22,22,22,22,0,9.8,2.3,88,0.4,167.2,7,0.0,1.5
2021-03-21 06:00:00,22,22,22,22,22,0,10.1,2.5,78,0.4,167.2,7,0.0,1.5
2021-03-21 07:00:00,21,23,26,25,24,0,9.2,3.1,76,0.4,167.2,7,0.0,1.5
2021-03-21 08:00:00,148,196,208,206,190,0,8.8,4.8,71,0.4,167.2,7,0.0,1.5
2021-03-21 09:00:00,192,194,184,187,189,0,9.9,2.5,71,0.4,167.2,7,0.0,1.0
2021-03-21 10:00:00,164,202,196,178,185,0,10.9,3.7,59,0.4,167.2,7,0.0,1.0
2021-03-21 11:00:00,174,170,191,189,181,0,11.5,3.4,49,0.4,167.2,7,0.0,1.0
2021-03-21 12:00:00,132,102,98,126,115,0,12.3,4.2,42,0.4,167.2,7,0.0,1.0
2021-03-21 13:00:00,178,190,191,199,190,0,12.3,5.2,38,0.4,167.2,7,0.0,1.0
2021-03-21 14:00:00,178,182,201,196,189,0,12.3,4.8,38,0.4,167.2,7,0.0,1.0
2021-03-21 15:00:00,151,174,184,165,169,0,12.0,4.4,41,0.4,167.2,7,0.0,1.0
2021-03-21 16:00:00,164,154,160,162,160,0,11.2,4.2,39,0.4,167.2,7,0.0,1.0
2021-03-21 17:00:00,117,109,148,162,134,0,11.1,2.5,40,0.4,167.2,7,0.0,1.0
2021-03-21 18:00:00,155,156,157,157,156,0,10.3,4.0,36,0.4,167.2,7,0.0,1.5
2021-03-21 19:00:00,145,159,150,119,143,0,9.8,2.6,36,0.4,167.2,7,0.0,1.5
2021-03-21 20:00:00,115,133,134,125,127,0,9.1,4.0,34,0.4,167.2,7,0.0,1.5
2021-03-21 21:00:00,121,122,133,131,127,0,7.9,3.4,36,0.4,167.2,7,0.0,1.5
2021-03-21 22:00:00,100,118,117,121,114,0,6.7,2.6,41,0.4,167.2,7,0.0,1.5
2021-03-21 23:00:00,124,130,113,82,112,0,5.8,3.7,47,0.4,167.2,7,0.0,1.5
2021-03-22 00:00:00,69,71,74,71,71,0,5.5,4.0,50,0.0,167.2,1,0.0,1.5
2021-03-22 01:00:00,93,112,109,118,108,0,5.2,5.5,52,0.0,167.2,1,0.0,1.5
2021-03-22 02:00:00,118,110,103,120,113,0,4.9,5.3,54,0.0,167.2,1,0.0,1.5
2021-03-22 03:00:00,96,123,117,116,113,0,4.8,4.9,54,0.0,167.2,1,0.0,1.5
2021-03-22 04:00:00,113,112,121,120,117,0,4.6,5.3,53,0.0,167.2,1,0.0,1.5
2021-03-22 05:00:00,86,76,100,112,94,0,4.3,6.0,54,0.0,167.2,1,0.0,1.5
2021-03-22 06:00:00,117,117,114,108,114,0,4.0,6.2,54,0.0,167.2,1,0.0,1.5
2021-03-22 07:00:00,105,128,162,159,139,0,3.7,5.9,52,0.0,167.2,1,0.0,1.5
2021-03-22 08:00:00,165,167,174,178,171,855,4.5,5.3,45,0.0,167.2,1,1.25,1.5
2021-03-22 09:00:00,170,176,160,160,167,710,5.6,5.5,39,0.0,167.2,1,1.066066066,1.0
2021-03-22 10:00:00,140,175,189,185,172,2924,7.0,5.3,34,0.0,167.2,1,4.24383164,1.0
2021-03-22 11:00:00,169,172,180,168,172,1318,8.6,4.8,31,0.0,167.2,1,1.912917271,1.0
2021-03-22 12:00:00,116,104,101,122,111,1133,9.5,5.4,27,0.0,167.2,1,2.557562077,1.0
2021-03-22 13:00:00,156,155,168,186,166,781,10.7,4.7,25,0.0,167.2,1,1.17443609,1.0
2021-03-22 14:00:00,172,151,140,163,157,3513,11.6,4.9,22,0.0,167.2,1,5.611821086,1.0
2021-03-22 15:00:00,125,171,168,161,156,1272,11.8,4.4,20,0.0,167.2,1,2.0352,1.0
2021-03-22 16:00:00,148,175,162,154,160,1557,12.6,3.6,21,0.0,167.2,1,2.436619718,1.0
2021-03-22 17:00:00,104,87,129,159,120,1143,12.1,3.1,25,0.0,167.2,1,2.386221294,1.0
2021-03-22 18:00:00,164,150,147,149,153,2718,11.0,2.3,27,0.0,167.2,1,4.455737705,1.5
2021-03-22 19:00:00,153,142,174,154,156,2545,9.8,2.1,31,0.0,167.2,1,4.085072231,1.5
2021-03-22 20:00:00,133,134,129,134,133,221,9.1,2.4,34,0.0,167.2,1,0.416981132,1.5
2021-03-22 21:00:00,123,128,128,123,126,101,8.7,1.5,34,0.0,167.2,1,0.201195219,1.5
2021-03-22 22:00:00,98,122,118,116,114,41,7.8,2.0,36,0.0,167.2,1,0.09030837,1.5
2021-03-22 23:00:00,131,120,114,88,113,37,7.3,1.3,35,0.0,167.2,1,0.081677704,1.5
2021-03-23 00:00:00,70,69,69,68,69,74,6.5,1.0,36,0.0,167.2,2,0.268115942,1.5
2021-03-23 01:00:00,97,105,102,106,103,166,6.8,1.9,33,0.0,167.2,2,0.404878049,1.5
2021-03-23 02:00:00,119,123,123,113,120,115,6.7,2.0,35,0.0,167.2,2,0.240585774,1.5
2021-03-23 03:00:00,92,99,108,113,103,65,6.5,2.5,37,0.0,167.2,2,0.15776699,1.5
2021-03-23 04:00:00,116,111,109,111,112,195,7.1,3.3,35,0.0,167.2,2,0.436241611,1.5
2021-03-23 05:00:00,86,72,98,125,95,154,6.7,2.4,37,0.0,167.2,2,0.404199475,1.5
2021-03-23 06:00:00,125,115,108,119,117,24,4.3,0.4,48,0.0,167.2,2,0.051391863,1.5
2021-03-23 07:00:00,120,134,158,149,140,783,4.9,0.5,47,0.0,167.2,2,1.395721925,1.5
2021-03-23 08:00:00,151,174,165,160,163,429,7.3,0.8,44,0.0,167.2,2,0.66,1.5
2021-03-23 09:00:00,162,160,161,156,160,1010,9.7,1.3,32,0.0,167.2,2,1.580594679,1.0
2021-03-23 10:00:00,127,149,156,160,148,170,12.0,2.3,26,0.0,167.2,2,0.287162162,1.0
2021-03-23 11:00:00,166,152,152,153,156,2543,13.8,2.0,19,0.0,167.2,2,4.081861958,1.0
2021-03-23 12:00:00,97,85,86,104,93,141,15.5,2.8,17,0.0,167.2,2,0.379032258,1.0
2021-03-23 13:00:00,153,149,150,161,153,1052,16.4,3.1,17,0.0,167.2,2,1.716150082,1.0
2021-03-23 14:00:00,149,146,156,153,151,9830,17.2,3.3,18,0.0,167.2,2,16.27483444,1.0
2021-03-23 15:00:00,132,165,161,142,150,553,17.5,4.0,20,0.0,167.2,2,0.921666667,1.0
2021-03-23 16:00:00,142,165,168,163,160,1358,17.7,3.8,23,0.0,167.2,2,2.128526646,1.0
2021-03-23 17:00:00,102,98,142,170,128,926,17.3,3.9,25,0.0,167.2,2,1.80859375,1.0
2021-03-23 18:00:00,166,161,161,158,162,1369,16.3,4.3,29,0.0,167.2,2,2.119195046,1.5
2021-03-23 19:00:00,146,141,143,117,137,40,14.6,4.0,43,0.0,167.2,2,0.073126143,1.5
2021-03-23 20:00:00,126,123,125,136,128,1,13.7,3.8,49,0.0,167.2,2,0.001960784,1.5
2021-03-23 21:00:00,126,124,127,126,126,8,12.8,3.8,55,0.0,167.2,2,0.015904573,1.5
2021-03-23 22:00:00,91,120,123,122,114,395,12.5,3.9,56,0.0,167.2,2,0.86622807,1.5
2021-03-23 23:00:00,103,120,116,101,110,17,12.0,2.1,57,0.0,167.2,2,0.038636364,1.5
2021-03-24 00:00:00,73,70,69,69,70,136,11.7,1.8,57,0.0,167.2,3,0.483985765,1.5
2021-03-24 01:00:00,98,106,119,121,111,54,10.8,1.0,60,0.0,167.2,3,0.121621622,1.5
2021-03-24 02:00:00,126,120,113,113,118,157,10.0,1.7,60,0.0,167.2,3,0.332627119,1.5
2021-03-24 03:00:00,106,117,121,123,117,154,8.4,1.1,65,0.0,167.2,3,0.329764454,1.5
2021-03-24 04:00:00,118,114,121,112,116,36,9.1,0.7,57,0.0,167.2,3,0.077419355,1.5
2021-03-24 05:00:00,99,83,106,116,101,226,9.5,2.0,48,0.0,167.2,3,0.559405941,1.5
2021-03-24 06:00:00,124,122,112,113,118,0,7.7,0.4,55,0.0,167.2,3,0.0,1.5
2021-03-24 07:00:00,120,136,169,172,149,969,9.1,1.3,52,0.0,167.2,3,1.623115578,1.5
2021-03-24 08:00:00,171,188,185,184,182,524,9.8,0.5,57,0.0,167.2,3,0.71978022,1.5
2021-03-24 09:00:00,154,165,172,156,162,1343,11.6,1.0,52,0.0,167.2,3,2.075734158,1.0
2021-03-24 10:00:00,123,154,168,171,154,742,13.0,1.6,38,0.0,167.2,3,1.204545455,1.0
2021-03-24 11:00:00,163,165,170,156,164,536,15.9,1.9,28,0.0,167.2,3,0.819571865,1.0
2021-03-24 12:00:00,113,93,99,116,105,89,16.5,3.4,23,0.0,167.2,3,0.211401425,1.0
2021-03-24 13:00:00,147,163,182,190,171,1998,16.4,4.5,21,0.0,167.2,3,2.929618768,1.0
2021-03-24 14:00:00,175,169,151,158,163,2394,17.3,2.7,29,0.0,167.2,3,3.666156202,1.0
2021-03-24 15:00:00,114,141,166,180,150,1070,17.5,2.9,29,0.0,167.2,3,1.780366057,1.0
2021-03-24 16:00:00,163,157,165,164,162,1332,16.7,3.7,33,0.0,167.2,3,2.05238829,1.0
2021-03-24 17:00:00,123,107,145,164,135,335,16.9,2.5,34,0.0,167.2,3,0.621521336,1.0
2021-03-24 18:00:00,152,146,142,159,150,1729,15.8,3.2,45,0.0,167.2,3,2.886477462,1.5
2021-03-24 19:00:00,160,154,168,155,159,1932,15.0,2.1,50,0.0,167.2,3,3.032967033,1.5
2021-03-24 20:00:00,128,131,141,142,136,0,14.6,3.6,58,0.0,167.2,3,0.0,1.5
2021-03-24 21:00:00,140,142,122,120,131,335,14.3,3.6,59,0.0,167.2,3,0.639312977,1.5
2021-03-24 22:00:00,104,124,122,135,121,0,14.1,4.2,66,0.0,167.2,3,0.0,1.5
2021-03-24 23:00:00,129,122,119,89,115,193,14.0,3.1,67,0.0,167.2,3,0.420479303,1.5
2021-03-25 00:00:00,74,70,70,70,71,0,13.5,2.1,69,0.0,167.2,4,0.0,1.5
2021-03-25 01:00:00,104,123,128,121,119,166,12.5,1.4,73,0.0,167.2,4,0.348739496,1.5
2021-03-25 02:00:00,125,126,102,115,117,21,12.5,1.4,73,0.0,167.2,4,0.044871795,1.5
2021-03-25 03:00:00,98,124,127,128,119,9,10.4,1.0,81,0.0,167.2,4,0.018867925,1.5
2021-03-25 04:00:00,116,116,122,119,118,458,10.3,2.0,77,0.0,167.2,4,0.968287526,1.5
2021-03-25 05:00:00,105,93,112,114,106,0,9.8,2.0,75,0.0,167.2,4,0.0,1.5
2021-03-25 06:00:00,108,107,120,122,114,93,9.7,2.2,66,0.0,167.2,4,0.203501094,1.5
2021-03-25 07:00:00,122,124,152,142,135,916,10.4,2.2,62,0.0,167.2,4,1.696296296,1.5
2021-03-25 08:00:00,135,154,166,168,156,615,11.1,1.4,64,0.0,167.2,4,0.987158909,1.5
2021-03-25 09:00:00,162,170,178,169,170,866,13.3,2.4,53,0.0,167.2,4,1.275405007,1.0
2021-03-25 10:00:00,151,176,178,182,172,1223,15.2,2.2,46,0.0,167.2,4,1.780203785,1.0
2021-03-25 11:00:00,184,177,177,183,180,727,16.4,3.1,35,0.0,167.2,4,1.008321775,1.0
2021-03-25 12:00:00,136,112,105,134,122,0,18.2,3.0,29,0.0,167.2,4,0.0,1.0
2021-03-25 13:00:00,185,184,174,174,179,1322,19.0,2.8,26,0.0,167.2,4,1.843793584,1.0
